,0,1,2,3,4,5,6,7,8,9
21,0.02806686930091187,0.0,0.04851063829787235,0.023498350941343015,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.16040710627738766
22,0.057173252279635274,0.0,0.06063829787234043,0.0,0.0,0.09822773091317726,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
23,0.02806686930091187,0.0,0.04851063829787235,0.0,0.05260473392006643,0.08685703954630232,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
24,0.02806686930091187,0.023498350941343015,0.04851063829787235,0.0,0.0412340425531915,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
25,0.028066869300911866,0.0,0.04851063829787234,0.02349835094134301,0.0,0.07472937997183421,0.011563582384957962,0.665351732400161,0.0,0.14827944670291954
26,0.02806686930091187,0.0,0.06063829787234043,0.029106382978723408,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.023498350941343015,0.11917306372419616
27,0.028066869300911866,0.0,0.04851063829787234,0.0,0.0,0.08685703954630229,0.03506193332630097,0.6532240728256928,0.0,0.14827944670291954
28,0.057173252279635274,0.023498350941343015,0.06063829787234043,0.0,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
29,0.02806686930091187,0.0,0.04851063829787235,0.029106382978723408,0.0356260105158111,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
30,0.02806686930091187,0.0,0.04851063829787235,0.0,0.0356260105158111,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.029106382978723408,0.11917306372419616
31,0.057173252279635274,0.0,0.04851063829787235,0.0,0.023498350941343015,0.07472937997183422,0.011563582384957964,0.6653517324001611,0.0,0.11917306372419616
32,0.05717325227963526,0.0,0.04851063829787234,0.0,0.012127659574468085,0.07472937997183421,0.011563582384957962,0.6532240728256928,0.0,0.14267141466553915
33,0.02806686930091187,0.0,0.04851063829787235,0.05260473392006643,0.0,0.08685703954630232,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
34,0.04019452887537996,0.0,0.04851063829787235,0.023498350941343015,0.029106382978723408,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
35,0.057173252279635274,0.0,0.04851063829787235,0.0,0.0,0.08685703954630232,0.035061933326300976,0.6532240728256931,0.0,0.11917306372419616
36,0.028066869300911866,0.0,0.06063829787234042,0.0,0.02349835094134301,0.07472937997183421,0.011563582384957962,0.6532240728256928,0.0,0.14827944670291954
37,0.04019452887537996,0.0,0.04851063829787235,0.0,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.1717777976442626
38,0.02806686930091187,0.0,0.04851063829787235,0.012127659574468087,0.029106382978723408,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.023498350941343015,0.11917306372419616
39,0.02806686930091187,0.0,0.04851063829787235,0.012127659574468087,0.05260473392006643,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
40,0.028066869300911866,0.02349835094134301,0.04851063829787234,0.0,0.0,0.07472937997183421,0.023691241959426047,0.6532240728256928,0.0,0.14827944670291954
41,0.02806686930091187,0.0,0.04851063829787235,0.0,0.029106382978723408,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.023498350941343015,0.13130072329866427
42,0.02806686930091187,0.0,0.04851063829787235,0.0,0.0412340425531915,0.09822773091317726,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
43,0.02806686930091187,0.0,0.04851063829787235,0.029106382978723408,0.0,0.11035539048764534,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
44,0.02806686930091187,0.0,0.04851063829787235,0.023498350941343015,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.029106382978723408,0.13130072329866427
45,0.057173252279635274,0.0,0.04851063829787235,0.0,0.0,0.07472937997183422,0.035061933326300976,0.6532240728256931,0.012127659574468087,0.11917306372419616
46,0.057173252279635274,0.0,0.04851063829787235,0.012127659574468087,0.0,0.09822773091317726,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
47,0.04019452887537995,0.0,0.04851063829787234,0.0,0.0,0.09822773091317723,0.011563582384957962,0.6532240728256928,0.0,0.14827944670291954
48,0.02806686930091187,0.0,0.04851063829787235,0.029106382978723408,0.0,0.09822773091317726,0.011563582384957964,0.6532240728256931,0.0,0.13130072329866427
49,0.028066869300911866,0.012127659574468085,0.04851063829787234,0.0,0.0,0.07472937997183421,0.011563582384957962,0.6532240728256928,0.02349835094134301,0.14827944670291954
50,0.028066869300911866,0.0,0.04851063829787234,0.0291063829787234,0.012127659574468085,0.07472937997183421,0.011563582384957962,0.6532240728256928,0.0,0.14267141466553915
51,0.02806686930091187,0.0,0.04851063829787235,0.029106382978723408,0.012127659574468087,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.023498350941343015,0.11917306372419616
52,0.057173252279635274,0.0,0.06063829787234043,0.0,0.0,0.09822773091317726,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
53,0.06930091185410336,0.0,0.04851063829787235,0.0,0.0,0.07472937997183422,0.035061933326300976,0.6532240728256931,0.0,0.11917306372419616
54,0.057173252279635274,0.0,0.04851063829787235,0.0,0.023498350941343015,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.012127659574468087,0.11917306372419616
55,0.028066869300911866,0.02349835094134301,0.04851063829787234,0.0,0.0,0.07472937997183421,0.023691241959426047,0.6532240728256928,0.0,0.14827944670291954
56,0.028066869300911866,0.0,0.04851063829787234,0.0291063829787234,0.012127659574468085,0.07472937997183421,0.011563582384957962,0.6532240728256928,0.0,0.14267141466553915
57,0.028066869300911866,0.0,0.04851063829787234,0.0,0.0,0.07472937997183421,0.023691241959426047,0.6532240728256928,0.02349835094134301,0.14827944670291954
58,0.02806686930091187,0.0,0.04851063829787235,0.0,0.0,0.07472937997183422,0.011563582384957964,0.6653517324001611,0.05260473392006643,0.11917306372419616
59,0.028066869300911866,0.0,0.04851063829787234,0.012127659574468085,0.0,0.09822773091317723,0.011563582384957962,0.6532240728256928,0.0,0.14827944670291954
60,0.057173252279635274,0.0,0.06063829787234043,0.0,0.023498350941343015,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
61,0.02806686930091187,0.0,0.04851063829787235,0.029106382978723408,0.0,0.09822773091317726,0.02369124195942605,0.6532240728256931,0.0,0.11917306372419616
62,0.02806686930091187,0.023498350941343015,0.04851063829787235,0.0412340425531915,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
63,0.04019452887537996,0.0,0.04851063829787235,0.023498350941343015,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.029106382978723408,0.11917306372419616
64,0.02806686930091187,0.0,0.04851063829787235,0.029106382978723408,0.0,0.09822773091317726,0.011563582384957964,0.6532240728256931,0.0,0.13130072329866427
65,0.028066869300911866,0.0,0.04851063829787234,0.0,0.0291063829787234,0.07472937997183421,0.023691241959426047,0.6532240728256928,0.0,0.14267141466553915
66,0.028066869300911866,0.0,0.04851063829787234,0.0,0.012127659574468085,0.07472937997183421,0.03506193332630097,0.6532240728256928,0.0,0.14827944670291954
67,0.02806686930091187,0.0,0.04851063829787235,0.023498350941343015,0.012127659574468087,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.029106382978723408,0.11917306372419616
68,0.057173252279635274,0.0,0.04851063829787235,0.0,0.023498350941343015,0.07472937997183422,0.011563582384957964,0.6653517324001611,0.0,0.11917306372419616
69,0.02806686930091187,0.0,0.04851063829787235,0.0,0.029106382978723408,0.07472937997183422,0.035061933326300976,0.6653517324001611,0.0,0.11917306372419616
70,0.02806686930091187,0.023498350941343015,0.04851063829787235,0.0,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0412340425531915,0.11917306372419616
71,0.02806686930091187,0.0,0.06063829787234043,0.0,0.023498350941343015,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.029106382978723408,0.11917306372419616
72,0.02806686930091187,0.0,0.04851063829787235,0.023498350941343015,0.029106382978723408,0.08685703954630232,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
73,0.04019452887537995,0.0,0.04851063829787234,0.0,0.0,0.07472937997183421,0.011563582384957962,0.6532240728256928,0.02349835094134301,0.14827944670291954
74,0.02806686930091187,0.0,0.04851063829787235,0.023498350941343015,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.16040710627738766
75,0.02806686930091187,0.0,0.04851063829787235,0.0,0.05260473392006643,0.07472937997183422,0.02369124195942605,0.6532240728256931,0.0,0.11917306372419616
76,0.028066869300911866,0.0,0.04851063829787234,0.0,0.04123404255319149,0.07472937997183421,0.011563582384957962,0.6532240728256928,0.0,0.14267141466553915
77,0.028066869300911866,0.02349835094134301,0.04851063829787234,0.0,0.012127659574468085,0.07472937997183421,0.011563582384957962,0.6532240728256928,0.0,0.14827944670291954
78,0.02806686930091187,0.0,0.04851063829787235,0.0,0.029106382978723408,0.09822773091317726,0.011563582384957964,0.6532240728256931,0.012127659574468087,0.11917306372419616
79,0.02806686930091187,0.0,0.04851063829787235,0.023498350941343015,0.029106382978723408,0.07472937997183422,0.02369124195942605,0.6532240728256931,0.0,0.11917306372419616
80,0.02806686930091187,0.0,0.06063829787234043,0.023498350941343015,0.029106382978723408,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
81,0.02806686930091187,0.0,0.04851063829787235,0.012127659574468087,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.05260473392006643,0.11917306372419616
82,0.06930091185410336,0.0,0.04851063829787235,0.0,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.14267141466553918
83,0.028066869300911866,0.0,0.04851063829787234,0.0,0.0,0.08685703954630229,0.011563582384957962,0.6532240728256928,0.02349835094134301,0.14827944670291954
84,0.06930091185410336,0.0,0.04851063829787235,0.0,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.0,0.14267141466553918
85,0.02806686930091187,0.0,0.04851063829787235,0.0,0.029106382978723408,0.07472937997183422,0.011563582384957964,0.6653517324001611,0.023498350941343015,0.11917306372419616
86,0.028066869300911866,0.0,0.04851063829787234,0.0,0.02349835094134301,0.07472937997183421,0.011563582384957962,0.6532240728256928,0.012127659574468085,0.14827944670291954
87,0.02806686930091187,0.0,0.04851063829787235,0.0412340425531915,0.0,0.09822773091317726,0.011563582384957964,0.6532240728256931,0.0,0.11917306372419616
88,0.028066869300911866,0.0,0.04851063829787234,0.0,0.0,0.11035539048764531,0.011563582384957962,0.6532240728256928,0.0,0.14827944670291954
89,0.02806686930091187,0.0,0.04851063829787235,0.0356260105158111,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.029106382978723408,0.11917306372419616
90,0.057173252279635274,0.0,0.04851063829787235,0.012127659574468087,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.023498350941343015,0.11917306372419616
91,0.04019452887537995,0.0,0.04851063829787234,0.0,0.0,0.07472937997183421,0.03506193332630097,0.6532240728256928,0.0,0.14827944670291954
92,0.057173252279635274,0.0,0.04851063829787235,0.0,0.012127659574468087,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.023498350941343015,0.11917306372419616
93,0.02806686930091187,0.012127659574468087,0.04851063829787235,0.0,0.0,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.05260473392006643,0.11917306372419616
94,0.028066869300911866,0.0,0.04851063829787234,0.0,0.0,0.09822773091317723,0.011563582384957962,0.6532240728256928,0.0291063829787234,0.13130072329866424
95,0.02806686930091187,0.0,0.04851063829787235,0.0,0.0,0.07472937997183422,0.011563582384957964,0.6653517324001611,0.05260473392006643,0.11917306372419616
96,0.028066869300911866,0.0,0.06063829787234042,0.0,0.0,0.07472937997183421,0.03506193332630097,0.6532240728256928,0.0,0.14827944670291954
97,0.028066869300911866,0.0,0.04851063829787234,0.0,0.012127659574468085,0.07472937997183421,0.011563582384957962,0.6532240728256928,0.0291063829787234,0.14267141466553915
98,0.02806686930091187,0.0,0.04851063829787235,0.012127659574468087,0.029106382978723408,0.07472937997183422,0.011563582384957964,0.6532240728256931,0.023498350941343015,0.11917306372419616
99,0.02806686930091187,0.0,0.04851063829787235,0.023498350941343015,0.0,0.07472937997183422,0.011563582384957964,0.6653517324001611,0.029106382978723408,0.11917306372419616
